date	year	month	day	sample_depth	gene	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	confident	35
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytrium	confident	6
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	246
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	153
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	186
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadaceae	confident	2
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	confident	6
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorellaceae	confident	10
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorophyta	confident	2
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorosarcinales	confident	7
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	confident	1430
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	confident	19
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	prasinophytes	confident	12
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	unclassified Chlamydomonadaceae	confident	18
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	confident	8
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	confident	7
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Streptophyta	Euastrum	confident	7
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Streptophyta	Klebsormidiales	confident	2
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Streptophyta	environmental samples	confident	11
16_7_28	16	7	28	SU	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	91
16_7_28	16	7	28	SU	18s	root	NO MATCH	NO MATCH	root	confident	5
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	4
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	115
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	12
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	18
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	11
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	6
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	4
15_7_29	15	7	29	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	119
15_7_29	15	7	29	CM	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	2
15_7_29	15	7	29	CM	18s	Eukaryota	Opisthokonta	Metazoa	Hydroidolina	confident	2
15_7_29	15	7	29	CM	18s	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	confident	2
15_7_29	15	7	29	CM	18s	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	confident	2
15_7_29	15	7	29	CM	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	2
15_7_29	15	7	29	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	13
15_7_29	15	7	29	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	2
15_7_29	15	7	29	CM	18s	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	69
15_7_29	15	7	29	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	confident	13
15_7_29	15	7	29	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytrium	confident	2
15_7_29	15	7	29	CM	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	4
15_7_29	15	7	29	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Pterosperma	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Apicomplexa	Eugregarinorida	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Apicomplexa	Piroplasmida	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Apicomplexa	unclassified Babesia	confident	3
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Armophorida	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	confident	4
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Prorodontida	confident	3
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Scuticociliatia	confident	535
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	86
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	confident	8
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	confident	6
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Tontoniidae	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	22
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	137
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	424
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	168
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	345
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	170
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	277
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	301
15_7_29	15	7	29	DP	18s	Eukaryota	Amoebozoa	Discosea	Acanthamoeba	confident	5
15_7_29	15	7	29	DP	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	4
15_7_29	15	7	29	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	109
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Fungi	Dacrymycetales	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	confident	12
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Actinostolidae	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	10973
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	1582
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	129
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	confident	54
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	confident	6
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hydroidolina	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	confident	42
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Leptothecata	confident	26
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Macoma	confident	41
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Monhysterida	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	confident	9
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Nematoplana	confident	3
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	31
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	27
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	368
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Poecilostomatoida	confident	4
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	21
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Sabellida	confident	3
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	confident	3
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Spionidae	confident	31
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	confident	16
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	NO MATCH	Opisthokonta	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	11
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	39
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	34
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	29
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	confident	5
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Paracercomonas	confident	4
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	5
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	184
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	confident	18
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	NO MATCH	Rhizaria	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Polycystinea	Polycystinea	confident	7
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	15
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	73
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	114
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	32
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	8
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	57
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	115
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	confident	12
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	confident	4
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	confident	31
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	confident	7
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	47
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	confident	11
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	confident	13
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	confident	3
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	78
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	20
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	2
15_7_29	15	7	29	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorellaceae	confident	20
15_7_29	15	7	29	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	confident	18
15_7_29	15	7	29	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	confident	6
15_7_29	15	7	29	DP	18s	Eukaryota	Viridiplantae	Streptophyta	environmental samples	confident	18
15_7_29	15	7	29	DP	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	102
15_7_29	15	7	29	DP	18s	root	NO MATCH	NO MATCH	root	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	confident	87
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Euplotida	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Peritrichia	confident	6
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	confident	4
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Scuticociliatia	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	38
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	529
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidium	confident	3
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	confident	29
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	confident	62
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	136
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	92
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	3193
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	1087
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	6278
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	1025
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	34
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	172
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	518
14_7_30	14	7	30	CM	18s	Eukaryota	Amoebozoa	Discosea	Acanthamoeba	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	5
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	confident	28
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	NO MATCH	Cryptophyta	confident	6
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	26
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadales	confident	3
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Rhodomonas	confident	10
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	NO MATCH	NO MATCH	Eukaryota	confident	9
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Acoelomorpha	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Actiniidae	confident	4
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Alcyonidiidae	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Ascidiacea	confident	5
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	8591
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcarea	confident	4
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	101
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	8
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Chordata	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Donax	confident	21
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Echiura	confident	21
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	confident	7
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	confident	7
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Macoma	confident	14
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	confident	186
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Mytilinae	confident	7
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	26
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	confident	6
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	confident	1339
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Pelodera	confident	3
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	12
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Ploima	confident	23
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	229
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Poecilostomatoida	confident	3
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Pontellidae	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	12
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Rotifera	confident	4
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Serpula	confident	4
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Sessilia	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Sigmurethra	confident	18
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	confident	36
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	confident	12
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	confident	4
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Veneroidea	confident	17
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	NO MATCH	Opisthokonta	confident	14
14_7_30	14	7	30	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	3
14_7_30	14	7	30	CM	18s	Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	5
14_7_30	14	7	30	CM	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	34
14_7_30	14	7	30	CM	18s	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Rhizaria	NO MATCH	Rhizaria	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	17
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	3
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	11
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	81
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	3
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	58
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	140
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bicosoecida	Bicosoecida	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	confident	5
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	confident	7
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Spumella	confident	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	101
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	confident	8
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	confident	11
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytrium	confident	3
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	88
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	9545
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	PX clade	PX clade	confident	4
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	154
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	confident	44
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorophyta	confident	8
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorosarcinales	confident	14
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	confident	1477
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Pterosperma	confident	6
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	confident	237
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	prasinophytes	confident	13
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	unclassified Chlamydomonadaceae	confident	20
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	confident	4
14_7_30	14	7	30	CM	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	36
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Apicomplexa	Aconoidasida	confident	2
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Armophorida	confident	15
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	confident	61
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Holostichidae	confident	3
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Peritrichia	confident	2
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Philasterida	confident	10
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	confident	3
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Prorodontida	confident	8
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	23
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	1011
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	confident	8
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	confident	119
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	163
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	41466
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	27584
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	4577
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	6782
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	1031
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikos	confident	4
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	97
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	2119
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	5589
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	NO MATCH	Alveolata	confident	2
14_7_30	14	7	30	DP	18s	Eukaryota	Amoebozoa	Discosea	Acanthamoeba	confident	43
14_7_30	14	7	30	DP	18s	Eukaryota	Amoebozoa	Discosea	Discosea	confident	5
14_7_30	14	7	30	DP	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	24
14_7_30	14	7	30	DP	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	confident	4
14_7_30	14	7	30	DP	18s	Eukaryota	Cryptophyta	NO MATCH	Cryptophyta	confident	20
14_7_30	14	7	30	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	1216
14_7_30	14	7	30	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Rhodomonas	confident	27
14_7_30	14	7	30	DP	18s	Eukaryota	Glaucocystophyceae	NO MATCH	Glaucocystophyceae	confident	2
14_7_30	14	7	30	DP	18s	Eukaryota	Haptophyceae	Prymnesiales	Chrysochromulina	confident	2
14_7_30	14	7	30	DP	18s	Eukaryota	NO MATCH	NO MATCH	Eukaryota	confident	23
