date	year	month	day	sample_depth	gene	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
16_7_28	16	7	28	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	2
16_7_28	16	7	28	DP	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	16
16_7_28	16	7	28	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	27
16_7_28	16	7	28	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	fuzzy	3
16_7_28	16	7	28	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	13
16_7_28	16	7	28	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	13
16_7_28	16	7	28	DP	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	33
16_7_28	16	7	28	SU	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	857
16_7_28	16	7	28	SU	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	934
16_7_28	16	7	28	SU	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	101
16_7_28	16	7	28	SU	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	9529
16_7_28	16	7	28	SU	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikos	fuzzy	5
16_7_28	16	7	28	SU	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	24
16_7_28	16	7	28	SU	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	24
16_7_28	16	7	28	SU	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	fuzzy	7
16_7_28	16	7	28	SU	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	12
16_7_28	16	7	28	SU	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	6
16_7_28	16	7	28	SU	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	10
16_7_28	16	7	28	SU	18s	Eukaryota	NO MATCH	NO MATCH	Eukaryota	fuzzy	4
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Actiniidae	fuzzy	2
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	60
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	63
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Cerebratulus	fuzzy	67
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	fuzzy	2
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Euthyneura	fuzzy	5
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	fuzzy	4
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Heteronemertea	fuzzy	16
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Mactridae	fuzzy	2
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Micrura	fuzzy	5
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	5
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	fuzzy	6
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	6
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Pontellidae	fuzzy	2
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Pteronyssidae	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Sacoglossa	fuzzy	14
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Sarcoptoidea	fuzzy	6
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	9
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Stylommatophora	fuzzy	2
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Tellinidae	fuzzy	6
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Teredinidae	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	23
16_7_28	16	7	28	SU	18s	Eukaryota	Opisthokonta	Metazoa	Veneroidea	fuzzy	10
16_7_28	16	7	28	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	24
16_7_28	16	7	28	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	93
16_7_28	16	7	28	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	5
16_7_28	16	7	28	SU	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	4
16_7_28	16	7	28	SU	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	2
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	14
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	9
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	53
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	20
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	7
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	8
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	37
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	fuzzy	2
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	5
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Spumella	fuzzy	6
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytrium	fuzzy	2
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	9
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	5
16_7_28	16	7	28	SU	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorophyta	fuzzy	3
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	1815
16_7_28	16	7	28	SU	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	3
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	4
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	23
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	76
15_7_29	15	7	29	CM	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	2
15_7_29	15	7	29	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	2
15_7_29	15	7	29	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	5
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Ciliophora	Scuticociliatia	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	38
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	19
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	15
15_7_29	15	7	29	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	4
15_7_29	15	7	29	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	98
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	534
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	4
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	395
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	fuzzy	8
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	14
15_7_29	15	7	29	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	38
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	4
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	4
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	5
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	2
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	4
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	3
15_7_29	15	7	29	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	8
15_7_29	15	7	29	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	4
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	100
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	1435
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	87
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	877
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	16
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	3
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	37
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	10
14_7_30	14	7	30	CM	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	29
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Actiniidae	fuzzy	3
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	85
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Dorvilleidae	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	fuzzy	5
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Oxynooidea	fuzzy	4
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	fuzzy	7
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	3
14_7_30	14	7	30	CM	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	29
14_7_30	14	7	30	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	4
14_7_30	14	7	30	CM	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	16
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	4
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Spumella	fuzzy	21
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	19
14_7_30	14	7	30	CM	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	9
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	fuzzy	4
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	34
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Microthamniales	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	fuzzy	6
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	unclassified Chlamydomonadaceae	fuzzy	3
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	2
14_7_30	14	7	30	CM	18s	Eukaryota	Viridiplantae	Streptophyta	Klebsormidiales	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Apicomplexa	Piroplasmida	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	fuzzy	64
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	144
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	8
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	144
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	272
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	335
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	130
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	290
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	51
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	88
14_7_30	14	7	30	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	121
14_7_30	14	7	30	DP	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	18
14_7_30	14	7	30	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	28
14_7_30	14	7	30	DP	18s	Eukaryota	NO MATCH	NO MATCH	Eukaryota	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	31
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	26
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcarea	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	56
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	825
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	fuzzy	8
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hesionidae	fuzzy	7
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Magelona	fuzzy	3
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	41
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	176
14_7_30	14	7	30	DP	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	37
14_7_30	14	7	30	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	9
14_7_30	14	7	30	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	5
14_7_30	14	7	30	DP	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	73
14_7_30	14	7	30	DP	18s	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	5
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	9
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	6
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	fuzzy	4
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	4
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chrysosphaerales	fuzzy	3
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	6
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	fuzzy	6
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	12
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	2
14_7_30	14	7	30	DP	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	6
14_7_30	14	7	30	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	13
14_7_30	14	7	30	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	9
14_7_30	14	7	30	DP	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	12
16_8_1	16	8	1	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	2
16_8_1	16	8	1	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	38
16_8_1	16	8	1	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	2583
16_8_1	16	8	1	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	83
16_8_1	16	8	1	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	9
16_8_1	16	8	1	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	23
16_8_1	16	8	1	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	2
16_8_1	16	8	1	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	3
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Fungi	Fungi	fuzzy	2
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Arca	fuzzy	2
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Asterozoa	fuzzy	2
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	39
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	172
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Dorvilleidae	fuzzy	2
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Gnathophiurina	fuzzy	6
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hydroidolina	fuzzy	14
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	fuzzy	6
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Ophiuridea	fuzzy	582
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Ophiurina	fuzzy	23
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	24
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	3
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pteronyssidae	fuzzy	2
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Spionidae	fuzzy	6
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Tellinidae	fuzzy	4
16_8_1	16	8	1	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	39
16_8_1	16	8	1	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	4
16_8_1	16	8	1	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	6
16_8_1	16	8	1	DP	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	7
16_8_1	16	8	1	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	17
16_8_1	16	8	1	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	3
16_8_1	16	8	1	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	10
16_8_1	16	8	1	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	3
16_8_1	16	8	1	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Diatoma	fuzzy	2
16_8_1	16	8	1	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	12
16_8_1	16	8	1	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	8
16_8_1	16	8	1	DP	18s	Eukaryota	Viridiplantae	Streptophyta	environmental samples	fuzzy	4
16_8_1	16	8	1	SU	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	2
16_8_1	16	8	1	SU	18s	Eukaryota	Alveolata	Dinophyceae	Archaeperidinium	fuzzy	3
16_8_1	16	8	1	SU	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	627
16_8_1	16	8	1	SU	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	985
16_8_1	16	8	1	SU	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	464
16_8_1	16	8	1	SU	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	5792
16_8_1	16	8	1	SU	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	2
16_8_1	16	8	1	SU	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	16
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	98
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	26
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Donax	fuzzy	4
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Echiura	fuzzy	4
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	fuzzy	2
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Lophotrochozoa	fuzzy	3
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	2
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	13
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Porifera	fuzzy	2
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Pteriomorphia	fuzzy	2
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Tellinidae	fuzzy	3
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Temnopleuroida	fuzzy	2
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	4
16_8_1	16	8	1	SU	18s	Eukaryota	Opisthokonta	Metazoa	Unguiphora	fuzzy	4
